ORDERNUMBER,PRODUCTCODE,CUSTOMERNAME,ORDERDATE,STATUS,DEALSIZE,QUANTITYORDERED,PRICEEACH,SALES
10128,S700_1938,Euro Shopping Channel,6/6/2018,Shipped,Medium,32,97,3104
10142,S700_1938,Mini Gifts Distributors Ltd.,8/8/2018,Shipped,Medium,43,84.01,3612.43
10153,S700_1938,Euro Shopping Channel,28/09/2018,Shipped,Small,31,87.48,2711.88
10166,S700_1938,FunGiftIdeas.com,21/10/2018,Shipped,Medium,29,103.93,3013.97
10177,S700_1938,CAF Imports,7/11/2018,Shipped,Small,31,88.34,2738.54
10185,S700_1938,Mini Creations Ltd.,14/11/2018,Shipped,Small,30,94.4,2832
10196,S700_1938,Super Scale Inc.,26/11/2018,Shipped,Medium,50,94.4,4720
10208,S700_1938,"Saveley & Henriot, Co.",2/1/2019,Shipped,Medium,40,80.55,3222
10221,S700_1938,Petit Auto,18/02/2019,Shipped,Small,23,97,2231
10232,S700_1938,giftsbymail.co.uk,20/03/2019,Shipped,Small,26,88.34,2296.84
10248,S700_1938,Land of Toys Inc.,7/5/2019,Cancelled,Medium,40,103.93,4157.2
10273,S700_1938,Petit Auto,21/07/2019,Shipped,Small,21,102.2,2146.2
10282,S700_1938,Mini Gifts Distributors Ltd.,20/08/2019,Shipped,Medium,43,86.61,3724.23
10293,S700_1938,Amica Models & Co.,9/9/2019,Shipped,Small,29,71.89,2084.81
10306,S700_1938,"AV Stores, Co.",14/10/2019,Shipped,Medium,38,91.81,3488.78
10314,S700_1938,Heintze Collectables,22/10/2019,Shipped,Small,23,76.22,1753.06
10327,S700_1938,Danish Wholesale Imports,10/11/2019,Resolved,Medium,20,173.46,3469.2
10337,S700_1938,Classic Legends Inc.,21/11/2019,Shipped,Small,36,70.3,2530.8
10350,S700_1938,Euro Shopping Channel,2/12/2019,Shipped,Small,28,104.44,2924.32
10372,S700_1938,"Tokyo Collectables, Ltd",26/01/2020,Shipped,Medium,44,102.2,4496.8
10397,S700_1938,Alpha Cognac,28/03/2020,Shipped,Small,32,80.55,2577.6
10414,S700_1938,Gifts4AllAges.com,6/5/2020,On Hold,Medium,34,103.93,3533.62
10106,S700_2047,Rovelli Gifts,17/02/2018,Shipped,Medium,30,105.91,3177.3
10119,S700_2047,Salzburg Collectables,28/04/2018,Shipped,Small,29,94.14,2730.06
10131,S700_2047,Gift Ideas Corp.,16/06/2018,Shipped,Small,22,85.99,1891.78
10143,S700_2047,Mini Creations Ltd.,10/8/2018,Shipped,Small,26,100.48,2612.48
10155,S700_2047,"Toys of Finland, Co.",6/10/2018,Shipped,Small,32,91.43,2925.76
10167,S700_2047,Scandinavian Gift Ideas,23/10/2018,Cancelled,Small,29,101.38,2940.02
10178,S700_2047,Alpha Cognac,8/11/2018,Shipped,Medium,34,96.86,3293.24
10186,S700_2047,"Double Decker Gift Stores, Ltd",14/11/2018,Shipped,Small,24,99.57,2389.68
10197,S700_2047,Enaco Distributors,26/11/2018,Shipped,Small,24,90.52,2172.48
10222,S700_2047,Collectable Mini Designs Co.,19/02/2019,Shipped,Small,26,102.29,2659.54
10249,S700_2047,Cambridge Collectables Co.,8/5/2019,Shipped,Medium,40,95.95,3838
10262,S700_2047,Euro Shopping Channel,24/06/2019,Cancelled,Medium,44,94.14,4142.16
10274,S700_2047,Collectables For Less Inc.,21/07/2019,Shipped,Small,24,90.52,2172.48
10283,S700_2047,"Royal Canadian Collectables, Ltd.",20/08/2019,Shipped,Small,20,94.14,1882.8
10296,S700_2047,"Bavarian Collectables Imports, Co.",15/09/2019,Shipped,Medium,34,102.29,3477.86
10307,S700_2047,"Classic Gift Ideas, Inc",14/10/2019,Shipped,Medium,34,97.76,3323.84
10316,S700_2047,giftsbymail.co.uk,1/11/2019,Shipped,Medium,45,93.24,4195.8
10328,S700_2047,Rovelli Gifts,12/11/2019,Shipped,Medium,41,101.38,4156.58
10339,S700_2047,"Tokyo Collectables, Ltd",23/11/2019,Shipped,Medium,55,71.25,3918.75
10352,S700_2047,Auto-Moto Classics Inc.,3/12/2019,Shipped,Small,23,102.29,2352.67
10361,S700_2047,Souveniers And Things Co.,17/12/2019,Shipped,Small,24,45.39,1089.36
10373,S700_2047,"Oulu Toy Supplies, Inc.",31/01/2020,Shipped,Small,32,84.41,2701.12
10386,S700_2047,Euro Shopping Channel,1/3/2020,Resolved,Small,29,85.76,2487.04
10398,S700_2047,Reims Collectables,30/03/2020,Shipped,Medium,36,108.62,3910.32
10400,S700_2047,The Sharp Gifts Warehouse,1/4/2020,Shipped,Medium,46,87.8,4038.8
10415,S700_2047,"Australian Collectables, Ltd",9/5/2020,Disputed,Medium,32,95.95,3070.4
10106,S700_2466,Rovelli Gifts,17/02/2018,Shipped,Medium,34,110.69,3763.46
10120,S700_2466,"Australian Collectors, Co.",29/04/2018,Shipped,Small,24,107.7,2584.8
10131,S700_2466,Gift Ideas Corp.,16/06/2018,Shipped,Medium,40,110.69,4427.6
10143,S700_2466,Mini Creations Ltd.,10/8/2018,Shipped,Small,26,82.77,2152.02
10155,S700_2466,"Toys of Finland, Co.",6/10/2018,Shipped,Small,20,117.67,2353.4
10168,S700_2466,Technics Stores Inc.,28/10/2018,Shipped,Medium,31,110.69,3431.39
10178,S700_2466,Alpha Cognac,8/11/2018,Shipped,Small,22,87.75,1930.5
10198,S700_2466,Cruz & Sons Co.,27/11/2018,Shipped,Medium,42,113.68,4774.56
10210,S700_2466,Osaka Souveniers Co.,12/1/2019,Shipped,Small,26,99.72,2592.72
10222,S700_2466,Collectable Mini Designs Co.,19/02/2019,Shipped,Medium,37,87.75,3246.75
10235,S700_2466,"Royal Canadian Collectables, Ltd.",2/4/2019,Shipped,Medium,38,88.75,3372.5
10250,S700_2466,The Sharp Gifts Warehouse,11/5/2019,Shipped,Medium,35,111.69,3909.15
10262,S700_2466,Euro Shopping Channel,24/06/2019,Cancelled,Small,33,90.75,2994.75
10275,S700_2466,La Rochelle Gifts,23/07/2019,Shipped,Medium,39,114.68,4472.52
10284,S700_2466,"Norway Gifts By Mail, Co.",21/08/2019,Shipped,Medium,45,101.71,4576.95
10296,S700_2466,"Bavarian Collectables Imports, Co.",15/09/2019,Shipped,Small,24,101.71,2441.04
10308,S700_2466,Mini Classics,15/10/2019,Shipped,Medium,35,88.75,3106.25
10316,S700_2466,giftsbymail.co.uk,1/11/2019,Shipped,Small,23,117.67,2706.41
10328,S700_2466,Rovelli Gifts,12/11/2019,Shipped,Medium,37,108.69,4021.53
10340,S700_2466,Enaco Distributors,24/11/2019,Shipped,Medium,55,87.75,4826.25
10352,S700_2466,Auto-Moto Classics Inc.,3/12/2019,Shipped,Medium,49,100.72,4935.28
10361,S700_2466,Souveniers And Things Co.,17/12/2019,Shipped,Small,26,105.95,2754.7
10375,S700_2466,La Rochelle Gifts,3/2/2020,Shipped,Medium,33,116.87,3856.71
10386,S700_2466,Euro Shopping Channel,1/3/2020,Resolved,Medium,37,83.84,3102.08
10398,S700_2466,Reims Collectables,30/03/2020,Shipped,Small,22,86.76,1908.72
10401,S700_2466,Tekni Collectables Inc.,3/4/2020,On Hold,Large,85,88.75,7543.75
10416,S700_2466,L'ordine Souveniers,10/5/2020,Shipped,Small,22,111.69,2457.18
10105,S700_2610,Danish Wholesale Imports,11/2/2018,Shipped,Small,31,65.77,2038.87
10119,S700_2610,Salzburg Collectables,28/04/2018,Shipped,Small,38,65.77,2499.26
10129,S700_2610,"Stylish Desk Decors, Co.",12/6/2018,Shipped,Medium,45,85.29,3838.05
10143,S700_2610,Mini Creations Ltd.,10/8/2018,Shipped,Small,31,85.29,2643.99
10154,S700_2610,Boards & Toys Co.,2/10/2018,Shipped,Small,36,64.33,2315.88
10167,S700_2610,Scandinavian Gift Ideas,23/10/2018,Cancelled,Medium,46,70.11,3225.06
10177,S700_2610,CAF Imports,7/11/2018,Shipped,Small,32,76.62,2451.84
10185,S700_2610,Mini Creations Ltd.,14/11/2018,Shipped,Small,39,57.82,2254.98
10197,S700_2610,Enaco Distributors,26/11/2018,Shipped,Medium,50,78.79,3939.5
10208,S700_2610,"Saveley & Henriot, Co.",2/1/2019,Shipped,Medium,46,74.45,3424.7
10222,S700_2610,Collectable Mini Designs Co.,19/02/2019,Shipped,Small,36,80.95,2914.2
10233,S700_2610,Tekni Collectables Inc.,29/03/2019,Shipped,Small,29,82.4,2389.6
10248,S700_2610,Land of Toys Inc.,7/5/2019,Cancelled,Small,32,75.89,2428.48
10261,S700_2610,Quebec Home Shopping Network,17/06/2019,Shipped,Medium,44,68.67,3021.48
10273,S700_2610,Petit Auto,21/07/2019,Shipped,Small,42,62.16,2610.72
10283,S700_2610,"Royal Canadian Collectables, Ltd.",20/08/2019,Shipped,Medium,47,65.77,3091.19
10295,S700_2610,Gifts4AllAges.com,10/9/2019,Shipped,Small,44,58.55,2576.2
10306,S700_2610,"AV Stores, Co.",14/10/2019,Shipped,Medium,43,75.17,3232.31
10316,S700_2610,giftsbymail.co.uk,1/11/2019,Shipped,Medium,48,74.45,3573.6
10327,S700_2610,Danish Wholesale Imports,10/11/2019,Resolved,Small,21,96.31,2022.51
10339,S700_2610,"Tokyo Collectables, Ltd",23/11/2019,Shipped,Medium,50,74.35,3717.5
10350,S700_2610,Euro Shopping Channel,2/12/2019,Shipped,Small,29,75.35,2185.15
10373,S700_2610,"Oulu Toy Supplies, Inc.",31/01/2020,Shipped,Small,41,70.33,2883.53
10386,S700_2610,Euro Shopping Channel,1/3/2020,Resolved,Medium,37,135.61,5017.57
10397,S700_2610,Alpha Cognac,28/03/2020,Shipped,Small,22,66.5,1463
10414,S700_2610,Gifts4AllAges.com,6/5/2020,On Hold,Small,31,75.89,2352.59
10103,S700_2824,Baane Mini Imports,29/01/2018,Shipped,Medium,42,106.21,4460.82
10114,S700_2824,"La Corne D'abondance, Co.",1/4/2018,Shipped,Medium,42,113.29,4758.18
10126,S700_2824,"Corrida Auto Replicas, Ltd",28/05/2018,Shipped,Medium,45,102.16,4597.2
10140,S700_2824,Technics Stores Inc.,24/07/2018,Shipped,Medium,36,114.3,4114.8
10150,S700_2824,"Dragon Souveniers, Ltd.",19/09/2018,Shipped,Small,20,105.2,2104
10164,S700_2824,Mini Auto Werke,21/10/2018,Resolved,Medium,39,81.93,3195.27
10175,S700_2824,"Stylish Desk Decors, Co.",6/11/2018,Shipped,Medium,42,85.98,3611.16
10183,S700_2824,"Classic Gift Ideas, Inc",13/11/2018,Shipped,Small,23,86.99,2000.77
10194,S700_2824,"Saveley & Henriot, Co.",25/11/2018,Shipped,Small,26,89.01,2314.26
10206,S700_2824,Canadian Gift Exchange Network,5/12/2018,Shipped,Medium,33,117.33,3871.89
10217,S700_2824,Handji Gifts& Co,4/2/2019,Shipped,Small,31,88,2728
10229,S700_2824,Mini Gifts Distributors Ltd.,11/3/2019,Shipped,Medium,50,112.28,5614
10245,S700_2824,Super Scale Inc.,4/5/2019,Shipped,Medium,44,105.2,4628.8
10258,S700_2824,"Tokyo Collectables, Ltd",15/06/2019,Shipped,Medium,45,80.92,3641.4
10270,S700_2824,Souveniers And Things Co.,19/07/2019,Shipped,Medium,46,88,4048
10281,S700_2824,Diecast Classics Inc.,19/08/2019,Shipped,Small,27,85.98,2321.46
10291,S700_2824,Scandinavian Gift Ideas,8/9/2019,Shipped,Medium,28,116.32,3256.96
10304,S700_2824,Auto Assoc. & Cie.,11/10/2019,Shipped,Medium,40,105.2,4208
10313,S700_2824,Canadian Gift Exchange Network,22/10/2019,Shipped,Small,30,99.13,2973.9
10324,S700_2824,Vitachrome Inc.,5/11/2019,Shipped,Medium,34,124.95,4248.3
10336,S700_2824,"La Corne D'abondance, Co.",20/11/2019,Shipped,Large,46,207.8,9558.8
10348,S700_2824,"Corrida Auto Replicas, Ltd",1/11/2019,Shipped,Small,32,82.83,2650.56
10358,S700_2824,Euro Shopping Channel,10/12/2019,Shipped,Medium,27,139.31,3761.37
10371,S700_2824,Mini Gifts Distributors Ltd.,23/01/2020,Shipped,Medium,34,126.51,4301.34
10382,S700_2824,Mini Gifts Distributors Ltd.,17/02/2020,Shipped,Small,34,54.84,1864.56
10411,S700_2824,Quebec Home Shopping Network,1/5/2020,Shipped,Medium,34,105.2,3576.8
10424,S700_2824,Euro Shopping Channel,31/05/2020,In Process,Medium,46,80.92,3722.32
10106,S700_2834,Rovelli Gifts,17/02/2018,Shipped,Medium,32,124.58,3986.56
10120,S700_2834,"Australian Collectors, Co.",29/04/2018,Shipped,Medium,24,142.38,3417.12
10133,S700_2834,Euro Shopping Channel,27/06/2018,Shipped,Small,27,99.67,2691.09
10145,S700_2834,Toys4GrownUps.com,25/08/2018,Shipped,Small,20,137.63,2752.6
10168,S700_2834,Technics Stores Inc.,28/10/2018,Shipped,Medium,36,125.77,4527.72
10188,S700_2834,Herkku Gifts,18/11/2018,Shipped,Medium,29,136.45,3957.05
10210,S700_2834,Osaka Souveniers Co.,12/1/2019,Shipped,Small,25,112.72,2818
10223,S700_2834,"Australian Collectors, Co.",20/02/2019,Shipped,Medium,29,110.34,3199.86
10235,S700_2834,"Royal Canadian Collectables, Ltd.",2/4/2019,Shipped,Small,25,96.11,2402.75
10250,S700_2834,The Sharp Gifts Warehouse,11/5/2019,Shipped,Medium,44,137.63,6055.72
10263,S700_2834,Gift Depot Inc.,28/06/2019,Shipped,Medium,47,116.28,5465.16
10275,S700_2834,La Rochelle Gifts,23/07/2019,Shipped,Medium,48,132.89,6378.72
10285,S700_2834,Marta's Replicas Co.,27/08/2019,Shipped,Medium,45,119.84,5392.8
10297,S700_2834,"Clover Collections, Co.",16/09/2019,Shipped,Medium,35,113.9,3986.5
10308,S700_2834,Mini Classics,15/10/2019,Shipped,Medium,31,129.33,4009.23
10318,S700_2834,Diecast Classics Inc.,2/11/2019,Shipped,Large,50,142.38,7119
10328,S700_2834,Rovelli Gifts,12/11/2019,Shipped,Medium,33,123.4,4072.2
10340,S700_2834,Enaco Distributors,24/11/2019,Shipped,Medium,29,141.19,4094.51
10353,S700_2834,Gift Ideas Corp.,4/12/2019,Shipped,Medium,48,68.8,3302.4
10361,S700_2834,Souveniers And Things Co.,17/12/2019,Shipped,Medium,44,72.42,3186.48
10375,S700_2834,La Rochelle Gifts,3/2/2020,Shipped,Small,25,66.73,1668.25
10388,S700_2834,FunGiftIdeas.com,3/3/2020,Shipped,Large,50,143.09,7154.5
10398,S700_2834,Reims Collectables,30/03/2020,Shipped,Small,23,122.21,2810.83
10401,S700_2834,Tekni Collectables Inc.,3/4/2020,On Hold,Small,21,96.11,2018.31
10416,S700_2834,L'ordine Souveniers,10/5/2020,Shipped,Medium,41,137.63,5642.83
10106,S700_3167,Rovelli Gifts,17/02/2018,Shipped,Medium,44,74.4,3273.6
10120,S700_3167,"Australian Collectors, Co.",29/04/2018,Shipped,Medium,43,76,3268
10143,S700_3167,Mini Creations Ltd.,10/8/2018,Shipped,Small,28,96,2688
10155,S700_3167,"Toys of Finland, Co.",6/10/2018,Shipped,Medium,43,86.4,3715.2
10168,S700_3167,Technics Stores Inc.,28/10/2018,Shipped,Medium,48,96,4608
10199,S700_3167,West Coast Collectables Co.,1/12/2018,Shipped,Medium,38,82.4,3131.2
10210,S700_3167,Osaka Souveniers Co.,12/1/2019,Shipped,Small,31,86.4,2678.4
10223,S700_3167,"Australian Collectors, Co.",20/02/2019,Shipped,Small,26,67.2,1747.2
10235,S700_3167,"Royal Canadian Collectables, Ltd.",2/4/2019,Shipped,Small,32,92,2944
10250,S700_3167,The Sharp Gifts Warehouse,11/5/2019,Shipped,Small,44,67.2,2956.8
10262,S700_3167,Euro Shopping Channel,24/06/2019,Cancelled,Small,27,76,2052
10275,S700_3167,La Rochelle Gifts,23/07/2019,Shipped,Medium,43,73.6,3164.8
10284,S700_3167,"Norway Gifts By Mail, Co.",21/08/2019,Shipped,Small,25,69.6,1740
10296,S700_3167,"Bavarian Collectables Imports, Co.",15/09/2019,Shipped,Small,22,80.8,1777.6
10308,S700_3167,Mini Classics,15/10/2019,Shipped,Small,21,87.2,1831.2
10316,S700_3167,giftsbymail.co.uk,1/11/2019,Shipped,Medium,48,75.2,3609.6
10328,S700_3167,Rovelli Gifts,12/11/2019,Shipped,Small,33,64,2112
10341,S700_3167,Salzburg Collectables,24/11/2019,Shipped,Medium,34,107.18,3644.12
10353,S700_3167,Gift Ideas Corp.,4/12/2019,Shipped,Medium,43,81.95,3523.85
10361,S700_3167,Souveniers And Things Co.,17/12/2019,Shipped,Medium,44,113.68,5001.92
10375,S700_3167,La Rochelle Gifts,3/2/2020,Shipped,Medium,44,118.38,5208.72
10386,S700_3167,Euro Shopping Channel,1/3/2020,Resolved,Medium,32,94.34,3018.88
10398,S700_3167,Reims Collectables,30/03/2020,Shipped,Small,29,65.6,1902.4
10401,S700_3167,Tekni Collectables Inc.,3/4/2020,On Hold,Large,77,92,7084
10416,S700_3167,L'ordine Souveniers,10/5/2020,Shipped,Small,39,67.2,2620.8
10105,S700_3505,Danish Wholesale Imports,11/2/2018,Shipped,Medium,39,81.14,3164.46
10118,S700_3505,Enaco Distributors,21/04/2018,Shipped,Medium,36,117.2,4219.2
10129,S700_3505,"Stylish Desk Decors, Co.",12/6/2018,Shipped,Medium,42,91.15,3828.3
10142,S700_3505,Mini Gifts Distributors Ltd.,8/8/2018,Shipped,Small,21,111.19,2334.99
10153,S700_3505,Euro Shopping Channel,28/09/2018,Shipped,Medium,50,88.15,4407.5
10167,S700_3505,Scandinavian Gift Ideas,23/10/2018,Cancelled,Small,24,117.2,2812.8
10177,S700_3505,CAF Imports,7/11/2018,Shipped,Medium,44,92.16,4055.04
10185,S700_3505,Mini Creations Ltd.,14/11/2018,Shipped,Medium,37,105.18,3891.66
10197,S700_3505,Enaco Distributors,26/11/2018,Shipped,Small,27,92.16,2488.32
10208,S700_3505,"Saveley & Henriot, Co.",2/1/2019,Shipped,Medium,37,120.2,4447.4
10222,S700_3505,Collectable Mini Designs Co.,19/02/2019,Shipped,Medium,38,110.19,4187.22
10232,S700_3505,giftsbymail.co.uk,20/03/2019,Shipped,Medium,48,96.16,4615.68
10248,S700_3505,Land of Toys Inc.,7/5/2019,Cancelled,Medium,30,108.18,3245.4
10261,S700_3505,Quebec Home Shopping Network,17/06/2019,Shipped,Small,25,88.15,2203.75
10273,S700_3505,Petit Auto,21/07/2019,Shipped,Medium,40,86.15,3446
10283,S700_3505,"Royal Canadian Collectables, Ltd.",20/08/2019,Shipped,Small,22,88.15,1939.3
10295,S700_3505,Gifts4AllAges.com,10/9/2019,Shipped,Medium,34,102.17,3473.78
10306,S700_3505,"AV Stores, Co.",14/10/2019,Shipped,Small,32,90.15,2884.8
10315,S700_3505,La Rochelle Gifts,29/10/2019,Shipped,Small,31,86.15,2670.65
10327,S700_3505,Danish Wholesale Imports,10/11/2019,Resolved,Medium,43,80,3440
10337,S700_3505,Classic Legends Inc.,21/11/2019,Shipped,Small,31,89.38,2770.78
10350,S700_3505,Euro Shopping Channel,2/12/2019,Shipped,Small,31,77.34,2397.54
10373,S700_3505,"Oulu Toy Supplies, Inc.",31/01/2020,Shipped,Medium,34,96.34,3275.56
10386,S700_3505,Euro Shopping Channel,1/3/2020,Resolved,Medium,45,92.08,4143.6
10397,S700_3505,Alpha Cognac,28/03/2020,Shipped,Medium,48,108.18,5192.64
10414,S700_3505,Gifts4AllAges.com,6/5/2020,On Hold,Medium,28,108.18,3029.04
10105,S700_3962,Danish Wholesale Imports,11/2/2018,Shipped,Small,22,116.19,2556.18
10117,S700_3962,"Dragon Souveniers, Ltd.",16/04/2018,Shipped,Medium,45,83.42,3753.9
10129,S700_3962,"Stylish Desk Decors, Co.",12/6/2018,Shipped,Small,30,85.41,2562.3
10142,S700_3962,Mini Gifts Distributors Ltd.,8/8/2018,Shipped,Medium,38,85.41,3245.58
10153,S700_3962,Euro Shopping Channel,28/09/2018,Shipped,Small,20,110.23,2204.6
10167,S700_3962,Scandinavian Gift Ideas,23/10/2018,Cancelled,Medium,28,107.25,3003
10177,S700_3962,CAF Imports,7/11/2018,Shipped,Small,24,105.27,2526.48
10185,S700_3962,Mini Creations Ltd.,14/11/2018,Shipped,Small,22,79.45,1747.9
10197,S700_3962,Enaco Distributors,26/11/2018,Shipped,Medium,35,93.35,3267.25
10208,S700_3962,"Saveley & Henriot, Co.",2/1/2019,Shipped,Small,33,85.41,2818.53
10222,S700_3962,Collectable Mini Designs Co.,19/02/2019,Shipped,Small,31,95.34,2955.54
10232,S700_3962,giftsbymail.co.uk,20/03/2019,Shipped,Small,35,82.43,2885.05
10248,S700_3962,Land of Toys Inc.,7/5/2019,Cancelled,Medium,35,90.37,3162.95
10261,S700_3962,Quebec Home Shopping Network,17/06/2019,Shipped,Medium,50,81.43,4071.5
10273,S700_3962,Petit Auto,21/07/2019,Shipped,Small,26,114.21,2969.46
10283,S700_3962,"Royal Canadian Collectables, Ltd.",20/08/2019,Shipped,Medium,38,89.38,3396.44
10294,S700_3962,Online Mini Collectables,10/9/2019,Shipped,Medium,45,104.28,4692.6
10306,S700_3962,"AV Stores, Co.",14/10/2019,Shipped,Medium,30,117.19,3515.7
10315,S700_3962,La Rochelle Gifts,29/10/2019,Shipped,Medium,37,91.37,3380.69
10327,S700_3962,Danish Wholesale Imports,10/11/2019,Resolved,Medium,37,86.61,3204.57
10337,S700_3962,Classic Legends Inc.,21/11/2019,Shipped,Small,36,71.89,2588.04
10350,S700_3962,Euro Shopping Channel,2/12/2019,Shipped,Small,25,114.19,2854.75
10373,S700_3962,"Oulu Toy Supplies, Inc.",31/01/2020,Shipped,Medium,37,108.8,4025.6
10386,S700_3962,Euro Shopping Channel,1/3/2020,Resolved,Small,30,95.48,2864.4
10397,S700_3962,Alpha Cognac,28/03/2020,Shipped,Medium,36,105.27,3789.72
10414,S700_3962,Gifts4AllAges.com,6/5/2020,On Hold,Small,27,90.37,2439.99
10106,S700_4002,Rovelli Gifts,17/02/2018,Shipped,Small,48,61.44,2949.12
10119,S700_4002,Salzburg Collectables,28/04/2018,Shipped,Small,26,59.22,1539.72
10131,S700_4002,Gift Ideas Corp.,16/06/2018,Shipped,Small,26,85.13,2213.38
10143,S700_4002,Mini Creations Ltd.,10/8/2018,Shipped,Small,34,85.87,2919.58
10155,S700_4002,"Toys of Finland, Co.",6/10/2018,Shipped,Medium,44,85.87,3778.28
10168,S700_4002,Technics Stores Inc.,28/10/2018,Shipped,Medium,39,82.91,3233.49
10178,S700_4002,Alpha Cognac,8/11/2018,Shipped,Medium,45,76.25,3431.25
10198,S700_4002,Cruz & Sons Co.,27/11/2018,Shipped,Small,40,63.67,2546.8
10210,S700_4002,Osaka Souveniers Co.,12/1/2019,Shipped,Small,42,70.33,2953.86
10222,S700_4002,Collectable Mini Designs Co.,19/02/2019,Shipped,Medium,43,74.03,3183.29
10235,S700_4002,"Royal Canadian Collectables, Ltd.",2/4/2019,Shipped,Small,34,72.55,2466.7
10250,S700_4002,The Sharp Gifts Warehouse,11/5/2019,Shipped,Small,38,62.19,2363.22
10262,S700_4002,Euro Shopping Channel,24/06/2019,Cancelled,Small,35,71.07,2487.45
10275,S700_4002,La Rochelle Gifts,23/07/2019,Shipped,Small,31,72.55,2249.05
10284,S700_4002,"Norway Gifts By Mail, Co.",21/08/2019,Shipped,Small,32,64.41,2061.12
10296,S700_4002,"Bavarian Collectables Imports, Co.",15/09/2019,Shipped,Medium,47,86.62,4071.14
10308,S700_4002,Mini Classics,15/10/2019,Shipped,Small,39,68.11,2656.29
10316,S700_4002,giftsbymail.co.uk,1/11/2019,Shipped,Small,44,62.19,2736.36
10328,S700_4002,Rovelli Gifts,12/11/2019,Shipped,Medium,39,85.87,3348.93
10339,S700_4002,"Tokyo Collectables, Ltd",23/11/2019,Shipped,Small,50,57.86,2893
10352,S700_4002,Auto-Moto Classics Inc.,3/12/2019,Shipped,Small,22,75.51,1661.22
10361,S700_4002,Souveniers And Things Co.,17/12/2019,Shipped,Medium,35,122.21,4277.35
10373,S700_4002,"Oulu Toy Supplies, Inc.",31/01/2020,Shipped,Small,45,55.62,2502.9
10386,S700_4002,Euro Shopping Channel,1/3/2020,Resolved,Medium,44,86.4,3801.6
10398,S700_4002,Reims Collectables,30/03/2020,Shipped,Medium,36,87.36,3144.96
10401,S700_4002,Tekni Collectables Inc.,3/4/2020,On Hold,Small,28,72.55,2031.4
10416,S700_4002,L'ordine Souveniers,10/5/2020,Shipped,Small,43,62.19,2674.17
10106,S72_1253,Rovelli Gifts,17/02/2018,Shipped,Small,48,52.64,2526.72
10119,S72_1253,Salzburg Collectables,28/04/2018,Shipped,Small,28,48.17,1348.76
10131,S72_1253,Gift Ideas Corp.,16/06/2018,Shipped,Small,21,41.71,875.91
10143,S72_1253,Mini Creations Ltd.,10/8/2018,Shipped,Small,37,50.65,1874.05
10155,S72_1253,"Toys of Finland, Co.",6/10/2018,Shipped,Small,34,49.16,1671.44
10167,S72_1253,Scandinavian Gift Ideas,23/10/2018,Cancelled,Small,40,41.71,1668.4
10178,S72_1253,Alpha Cognac,8/11/2018,Shipped,Small,45,51.15,2301.75
10186,S72_1253,"Double Decker Gift Stores, Ltd",14/11/2018,Shipped,Small,28,52.14,1459.92
10197,S72_1253,Enaco Distributors,26/11/2018,Shipped,Small,29,41.71,1209.59
10222,S72_1253,Collectable Mini Designs Co.,19/02/2019,Shipped,Small,31,45.69,1416.39
10249,S72_1253,Cambridge Collectables Co.,8/5/2019,Shipped,Small,32,57.61,1843.52
